gml_id	Latitude	Longitude	X_coordina	Y_coordina	LOD	Year_of_co	Refurbishm	ALKIS_code	PrimaryUsa	PrimaryU00	SecondaryU	Secondar00	BuildingTy	Footprint_	Total_wall	Total_wa00	Total_outw	Total_shar	Total_roof	Gross_volu	Is_Gross_v	Heated_vol	Ridge_mean	Eaves_mean	Storey_num	Average_St	Number_of_	Number_o00	Attic_Heat	Basement_H	Basement_c	Surface_ar	Heated_are	Mean_Uvalu	Specific_d	Specific_s	Total_Year	January_He	February_H	March_Heat	April_Heat	May_Heatin	June_Heati	July_Heati	August_Hea	September_	October_He	November_H	December_H	PV_potenti
DEBW522AA00033051	4.879.238	919.839	3514648.63	5406120.88	LOD2	1958	MediumRefurbishment	1010	residential	134.9	none	0	MFH	48.7	71.7	0	147.8	322.7	77.9	470.3	FALSE	421.6	12.5	6.49	4	2.9	2	2	HEATED	NOT_HEATED	1	0.448	134.9	0.48	15,8	42.4	7859	1407	983	615	130	5	0	0	0	16	303	888	1377	2.29
DEBW522AA00032dcc	4.879.106	920.881	3515414.81	5405976	LOD2	1989	MediumRefurbishment	1010	residential	124.6	none	0	RH	48.9	69.4	0	131.4	222.9	68.1	398.5	FALSE	389.5	10.2	6.07	4	2.5	1	3	HEATED	NOT_HEATED	0.2	0.47300000000000003	124.6	0.48	15,8	41.9	7195	1297	887	555	139	6	0	0	0	15	249	788	1285	3.36
DEBW522AA00032d29	4.878.757	920.846	3515390.16	5405587.19	LOD2	1922	MediumRefurbishment	1010	residential	820	none	0	GMH	165.1	415.1	0	513	405	199.7	2587.4	FALSE	2562.4	17.6	13.78	6	2.9	13	25	HEATED	NOT_HEATED	0.2	0.303	820	0.5700000000000001	15,8	36	42516	7047	5065	3427	973	43	0	0	0	103	1564	4411	6895	9.96
DEBW522AA00032cb0	4.879.364	920.162	3514886.11	5406261.4	LOD2	1972	MediumRefurbishment	1010	residential	1541.5	none	0	GMH	319.8	1104.5	0	1507.5	261	319.8	5137	FALSE	4817.2	19	18.99	7	2.6	25	47	NO_ROOM	NOT_HEATED	1	0.353	1541.5	0.45	15,8	36.9	81244	13617	9979	6475	1415	40	0	0	0	152	3109	8801	13239	14.12
DEBW522AA000328db	487.876	921.065	3515551.33	5405590.92	LOD2	2014	MediumRefurbishment	1010	residential	2141.1	none	0	GMH	357.3	1073.9	0	1243	0	478.4	7048.2	TRUE	6691	18.2	12.67	6	2.9	34	52	HEATED	NOT_HEATED	1	0.281	2141.1	0.39	15,8	25.6	88785	13751	9702	6023	1153	20	0	0	0	68	2400	8357	13397	16.92
DEBW522AA000328db	487.876	921.065	3515551.33	5405590.92	LOD2	2014	MediumRefurbishment	1010	residential	2141.1	none	0	GMH	357.3	1073.9	0	1243	0	478.4	7048.2	TRUE	6691	18.2	12.67	6	2.9	34	52	HEATED	NOT_HEATED	1	0.281	2141.1	0.39	15,8	25.6	88785	13751	9702	6023	1153	20	0	0	0	68	2400	8357	13397	16.92
DEBW522AA000328dc	4.878.745	921.057	3515545.2	5405574.95	LOD2	2014	MediumRefurbishment	2140	hall	21.3	none	0	EFH	26.9	58	0	83.5	0	26.9	92.4	FALSE	66.4	3.5	3.47	1	2.5	0	0	NO_ROOM	NOT_HEATED	1	1.452	21.3	0.36	non calculated	109.7	2333	530	381	260	84	9	0	0	0	22	160	362	525	1.09
DEBW522AA000328d8	4.878.788	919.356	3514295.53	5405619.42	LOD2	1970	MediumRefurbishment	1010	residential	2080.1	none	0	HH	296.4	1418	0	1836.6	0	436.2	6796.7	FALSE	6500.3	24.2	18.87	9	2.6	38	54	HEATED	NOT_HEATED	1	0.327	2080.1	0.46	15,8	33.7	103140	17172	12171	7825	1766	52	0	0	0	169	3558	10721	16759	17.31
DEBW522AA000328d9	4.878.783	919.374	3514308.63	5405613.54	LOD2	1970	MediumRefurbishment	2463	non-heated	41	none	0	RH	22.3	54.1	0	123.9	47	22.3	85.7	FALSE	85.7	3.9	3.86	2	1.9	0	0	NO_ROOM	NO_ROOM	0	1.153	41	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA00032862	4.878.869	920.943	3515461.12	5405711.87	LOD2	1950	MediumRefurbishment	1010	residential	83.3	none	0	RH	39.9	48.1	0	112.6	206.7	53.2	300.3	FALSE	260.4	9.3	5.72	3	2.8	1	1	HEATED	NOT_HEATED	1	0.504	83.3	0.48	15,8	45.6	5117	966	655	366	58	2	0	0	0	7	185	611	949	1.79
DEBW522AA000327e4	4.878.845	920.071	3514820.56	5405683.85	LOD2	1910	MediumRefurbishment	1010	residential	916.3	none	0	HH	147.4	737.9	0	1033.6	298.1	202.4	2967.5	FALSE	2863.4	23.2	15.21	9	2.5	17	19	HEATED	NOT_HEATED	0.7000000000000001	0.377	916.3	0.53	15,8	41.5	52570	9335	6629	4100	778	23	0	0	0	94	2010	5967	9122	5.54
DEBW522AA0003250d	487.917	920.336	3515014.62	5406046.02	LOD2	1956	MediumRefurbishment	1010	residential	640.3	none	0	MFH	156.4	335.7	0	535.1	434.1	183.1	2157.2	FALSE	2000.8	15.4	12.13	5	2.9	8	15	HEATED	NOT_HEATED	1	0.327	640.3	0.48	15,8	34.2	32014	5429	3838	2332	394	7	0	0	0	38	1102	3458	5276	9.17
DEBW522AA00032423	4.878.911	919.952	3514732.55	5405756.98	LOD2	1950	MediumRefurbishment	1123	residential	633.2	retail	136.8	GMH	171.1	558.4	0	811.6	337.9	261.2	2837.7	FALSE	2666.6	19.2	12.89	6	3	12	15	HEATED	NOT_HEATED	1	0.364	770.1	0.49	26	42.2	52498	7940	5584	3554	790	29	0	0	0	107	1719	5011	7744	11.43
DEBW522AA000323b7	487.919	919.878	3514677.65	5406067.35	LOD2	1971	MediumRefurbishment	2112	industry	1843.5	none	0	GMH	464.5	1131.3	0	1654.9	282.6	464.5	6225.3	FALSE	5760.9	16.6	13.24	6	2.6	0	0	HEATED	NOT_HEATED	1	0.34500000000000003	1843.5	0.48	32,9	6.1	71887	4147	1854	393	12	0	0	0	0	0	28	991	3887	21.73
DEBW522AA000323b8	4.879.207	919.879	3514678.51	5406086.49	LOD2	1996	MediumRefurbishment	2112	industry	325.1	none	0	RH	118.9	149.2	0	263.6	285.6	118.9	794.5	FALSE	794.5	6.7	6.68	3	2.2	0	0	NO_ROOM	NO_ROOM	0	0.487	325.1	0.56	32,9	7.9	13235	883	460	118	5	0	0	0	0	0	9	253	826	5.43
DEBW522AA0003232a	4.879.431	92.016	3514884.24	5406335.89	LOD2	1985	MediumRefurbishment	1010	residential	1512.5	none	0	GMH	233.5	993.9	0	1227.9	452.2	233.5	4726.5	FALSE	4726.5	20.3	20.25	8	2.5	24	32	NO_ROOM	NO_ROOM	0	0.309	1512.5	0.39	15,8	30	69311	10989	7989	5213	1172	31	0	0	0	94	2295	6901	10670	10.86
DEBW522AA00032324	4.879.572	921.008	3515506.95	5406493.62	LOD2	1982	MediumRefurbishment	1010	residential	664.8	none	0	GMH	115.2	525.8	0	699.3	244.2	161.5	2088.7	FALSE	2077.3	21.1	15.93	8	2.6	11	15	HEATED	NOT_HEATED	0.1	0.386	664.8	0.48	15,8	37.4	35393	6176	4271	2657	567	17	0	0	0	62	1245	3820	6047	6.69
DEBW522AA00032325	4.879.562	921.017	3515513.71	5406482.9	LOD2	1955	MediumRefurbishment	2463	non-heated	35.5	none	0	EFH	39.3	70.4	0	238.3	0	39.3	122	FALSE	94.4	3.1	3.1	1	2.4	0	0	NO_ROOM	NOT_HEATED	0.7000000000000001	1.391	35.5	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA000322d2	4.879.458	920.837	3515381.83	5406367.48	LOD2	2006	MediumRefurbishment	1010	residential	1716.5	none	0	GMH	253.1	1595.5	0	1939.8	0	253.1	5364.2	FALSE	5364.2	22.5	22.52	9	2.5	28	44	NO_ROOM	NO_ROOM	0	0.392	1716.5	0.41000000000000003	15,8	34.3	86091	14694	10234	6269	1264	36	0	0	0	116	2822	9067	14399	9.78
DEBW522AA0003213a	4.879.113	920.935	3515454.61	5405984.06	LOD2	1988	MediumRefurbishment	1010	residential	125.2	none	0	RH	49.1	69.5	0	138.3	231.8	68.6	411.2	FALSE	391.4	10.4	6.28	4	2.5	1	4	HEATED	NOT_HEATED	0.4	0.467	125.2	0.48	15,8	41.9	7231	1303	891	558	140	6	0	0	0	15	250	792	1291	3.36
DEBW522AA0003200e	487.907	920.579	3515192.74	5405935.37	LOD2	1975	MediumRefurbishment	1010	residential	420.5	none	0	MFH	167.6	336.9	0	665.5	0	274.2	1481.6	FALSE	1314	12	5.61	4	2.8	5	10	HEATED	NOT_HEATED	1	0.559	420.5	0.48	15,8	50.1	27729	5206	3593	2197	466	19	0	0	0	63	1090	3304	5130	13.53
DEBW522AA00031b53	4.878.878	921.306	3515727.99	5405723.34	LOD2	1924	MediumRefurbishment	1010	residential	89.6	none	0	RH	41.6	50	0	109.8	216.2	53.3	321.7	FALSE	280.1	9.4	6.03	3	2.8	1	2	HEATED	NOT_HEATED	1	0.481	89.6	0.49	15,8	45.9	5536	1033	711	411	69	2	0	0	0	9	209	661	1012	1.8
DEBW522AA0003183a	4.878.766	920.908	3515435.8	5405597.09	LOD2	1929	MediumRefurbishment	1010	residential	585.9	none	0	GMH	160.4	327	0	494.4	358.1	229.7	2203	FALSE	2042.6	16.3	11.15	5	3.1	9	14	HEATED	NOT_HEATED	1	0.34	585.9	0.56	15,8	43.6	34822	6043	4328	2947	904	53	0	0	0	115	1407	3815	5929	11.18
DEBW522AA00031690	4.878.845	921.105	3515580.09	5405685.29	LOD2	1952	MediumRefurbishment	1010	residential	102.7	none	0	RH	48.4	118.4	0	243.4	98.4	66.4	369.3	FALSE	320.9	9.4	58.100.000.000.000.000	3	2.8	1	1	HEATED	NOT_HEATED	1	0.684	102.7	0.52	15,8	49.6	6715	1369	839	431	77	4	0	0	0	9	197	778	1386	2.67
DEBW522AA0003152f	4.878.828	921.051	3515540.8	5405666.27	LOD2	1966	MediumRefurbishment	1010	residential	138.1	none	0	RH	58	113.6	0	182.8	117.1	94.2	444.9	FALSE	431.6	10.2	5.11	4	2.5	2	4	HEATED	NOT_HEATED	0.2	0.607	138.1	0.52	15,8	55.7	9879	1853	1304	848	229	13	0	0	0	31	407	1170	1836	3.26
DEBW522AA000313de	4.879.377	920.521	3515149.4	5406276.43	LOD2	1995	MediumRefurbishment	3065	education	107.3	none	0	RH	64.2	131.8	0	207.5	60.9	64.2	399.4	FALSE	335.2	6.2	6.21	2	2.6	0	0	NO_ROOM	NOT_HEATED	1	0.715	107.3	0.64	24,8	85.3	11817	2139	1507	982	288	34	2	0	1	85	591	1425	2099	2.17
DEBW522AA000313e0	4.879.365	920.509	3515140.43	5406262.66	LOD2	2003	MediumRefurbishment	3065	education	1936.8	none	0	GMH	368.7	1267.5	0	1550	103.3	507.2	6421.1	FALSE	6052.4	20.5	9.6	7	2.8	0	0	HEATED	NOT_HEATED	1	0.34700000000000003	1936.8	0.45	24,8	39.6	124794	17751	12949	8764	2539	213	9	1	3	547	4808	11705	17397	22.07
DEBW522AA000313e1	4.879.386	920.539	3515162.68	5406286.09	LOD2	1973	MediumRefurbishment	2463	non-heated	11.3	none	0	EFH	68	64.9	0	125.4	0	88.9	99.2	TRUE	35.4	3.5	-0.93	1	2.6	0	0	HEATED	NOT_HEATED	0.9	2.466	11.3	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18
DEBW522AA000313e1	4.879.386	920.539	3515162.68	5406286.09	LOD2	1973	MediumRefurbishment	2463	non-heated	11.3	none	0	EFH	68	64.9	0	125.4	0	88.9	99.2	TRUE	35.4	3.5	-0.93	1	2.6	0	0	HEATED	NOT_HEATED	0.9	2.466	11.3	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18
DEBW522AA000313bf	4.878.985	920.629	3515229.74	5405840.74	LOD2	1968	MediumRefurbishment	1131	residential	252.2	industry	123.6	RH	154.5	273.3	0	550.1	341.2	204.9	1328.7	FALSE	1174.2	9.8	7.19	3	2.9	5	13	HEATED	NOT_HEATED	1	0.506	375.7	0.51	21,4	32.9	20425	3367	2206	1088	135	2	0	0	0	8	370	1881	3313	8.69
DEBW522AA000313c0	4.878.999	92.061	3515216.39	5405856.27	LOD2	1991	MediumRefurbishment	2463	non-heated	67	none	0	EFH	36.3	91.6	0	211.9	0	36.3	137.9	TRUE	137.9	3.8	3.8	2	1.9	0	0	NO_ROOM	NO_ROOM	0	1.19	67	0.30000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA000313c1	4.878.983	920.622	3515224.89	5405838.01	LOD2	1998	MediumRefurbishment	2120	industry	101.3	none	0	RH	55.7	40.7	0	85	203.1	55.7	253.9	FALSE	253.9	4.6	4.55	2	2.3	0	0	NO_ROOM	NO_ROOM	0	0.599	101.3	0.48	32,9	12.6	4612	406	250	89	5	0	0	0	0	0	9	154	371	2.17
DEBW522AA000312b3	4.879.107	920.961	3515473.82	5405976.37	LOD2	1950	MediumRefurbishment	1010	residential	403	none	0	MFH	161.5	234.8	0	510.2	137.1	240.7	1384.7	FALSE	1259.4	11.4	6.18	4	2.7	5	9	HEATED	NOT_HEATED	0.8	0.484	403	0.47000000000000003	15,8	46	24932	4427	3157	2095	596	30	0	0	0	75	1001	2814	4354	10.78
DEBW522AA0003113c	4.878.865	91.994	3514724.05	5405706.27	LOD2	1996	MediumRefurbishment	1010	residential	973.6	none	0	MFH	278.9	824	0	1306.4	0	278.9	3321.2	FALSE	3042.3	11.9	11.91	4	2.7	12	21	NO_ROOM	NOT_HEATED	1	0.439	973.6	0.55	15,8	49	63128	11160	8081	5559	1671	103	1	0	0	243	2763	7192	10935	13.03
DEBW522AA0003106b	4.879.407	920.039	3514795.24	5406308.98	LOD2	1990	MediumRefurbishment	2120	industry	396.9	none	0	RH	247.9	230.8	0	498.5	240.6	247.9	1308.4	FALSE	1240.2	5.3	5.28	2	2.5	0	0	NO_ROOM	NOT_HEATED	0.30000000000000004	0.5650000000000001	396.9	0.39	32,9	10.6	17255	1432	733	218	11	0	0	0	0	0	22	446	1352	11.95
DEBW522AA00030907	4.878.877	921.267	3515699.5	5405722.03	LOD2	1979	MediumRefurbishment	1010	residential	450.9	none	0	EFH	167.8	333.9	0	560.2	111.9	213.2	1417.7	FALSE	1409.2	10.1	6.78	4	2.5	1	1	HEATED	NOT_HEATED	0.1	0.506	450.9	0.43	15,8	45.9	27846	4965	3574	2293	514	17	0	0	0	71	1178	3256	4836	10.06
DEBW522AA0003085a	4.879.287	9.200.990.000.000.000	3514839.84	5406174.92	LOD2	1984	MediumRefurbishment	3010	office and administration	4729.2	none	0	HH	701	2074.1	0	2569.6	408	701	15345.1	FALSE	14778.8	24.2	24.21	9	2.6	0	0	NO_ROOM	NOT_HEATED	0.8	0.232	4729.2	0.4	14,6	49.5	30.299.299.999.999.900	50548	39101	29698	12578	1900	71	8	15	2879	15230	33339	48533	32.59
DEBW522AA0003085b	4.879.321	920.156	3514881.73	5406213.75	LOD2	1974	MediumRefurbishment	2140	hall	74.9	none	0	RH	125.4	126.7	0	395.3	96.7	134.7	473.8	FALSE	348.4	4.9	2.7	1	3.9	0	0	HEATED	NOT_HEATED	1	0.913	74.9	0.5	non calculated	125.7	9417	2266	1564	974	263	21	0	0	0	53	550	1479	2247	6.82
DEBW522AA0003085d	4.879.304	920.117	3514853.18	5406193.88	LOD2	2005	MediumRefurbishment	2050	retail	2467.9	none	0	RH	911	792.8	0	1337	405.7	911	6634.2	FALSE	6634.2	7.3	7.28	3	2.4	0	0	NO_ROOM	NO_ROOM	0	0.394	2467.9	0.37	73	39.8	278380	22255	16824	12198	4330	402	10	1	2	794	5798	14281	21301	43.45
DEBW522AA000307a2	487.886	921.188	3515641.05	5405702.3	LOD2	1951	MediumRefurbishment	1010	residential	86.7	none	0	RH	42.2	49.8	0	111	230.1	57.5	340.7	FALSE	298.5	10.1	6.03	3	3	1	3	HEATED	NOT_HEATED	1	0.467	86.7	0.48	15,8	47	5451	1031	704	398	65	2	0	0	0	8	203	657	1010	1.77
DEBW522AA0003050e	4.878.758	921.333	3515748.2	5405589.56	LOD2	1978	MediumRefurbishment	1010	residential	491.9	none	0	MFH	124.3	271.5	0	422.4	316.5	186.7	1595.6	FALSE	1537.2	15.5	10.19	6	2.5	6	14	HEATED	NOT_HEATED	0.5	0.373	491.9	0.48	15,8	39.8	27391	4776	3414	2129	417	11	0	0	0	48	1059	3089	4657	8.65
DEBW522AA0003045e	4.878.929	920.225	3514933.36	5405777.74	LOD2	1983	MediumRefurbishment	1123	residential	905.1	retail	161.3	GMH	201.6	394.9	0	527.1	649.8	236.3	3512.9	FALSE	3332.5	19.2	15.59	7	2.6	17	32	HEATED	NOT_HEATED	0.9	0.244	1066.4	0.45	24,5	29.6	57720	7554	5496	3796	1066	41	0	0	0	93	1588	4620	7352	11.63
DEBW522AA0003045f	4.878.936	920.226	3514934.13	5405785.68	LOD2	1983	MediumRefurbishment	2050	retail	77.3	none	0	RH	46.6	0.9	0	1.8	330.8	46.6	288.1	FALSE	241.5	6.2	6.19	2	2.6	0	0	NO_ROOM	NOT_HEATED	1	0.327	77.3	0.23	73	43.3	8993	689	553	447	223	43	2	0	0	55	223	461	653	2.17
DEBW522AA00030460	4.878.939	920.217	3514927.7	5405788.11	LOD2	1983	MediumRefurbishment	2463	non-heated	95.3	none	0	RH	34.9	70.5	0	109.3	159.6	34.9	240.3	FALSE	240.3	6.9	6.87	3	2.3	0	0	NO_ROOM	NO_ROOM	0	0.584	95.3	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA00030461	4.878.938	920.229	3514936.31	5405787.59	LOD2	1983	MediumRefurbishment	2050	retail	153	none	0	RH	55.8	81.1	0	127.6	297.2	55.8	370.7	FALSE	370.7	6.6	6.63	3	2.2	0	0	NO_ROOM	NO_ROOM	0	0.52	153	0.39	73	40.9	17430	1505	1074	709	194	12	0	0	0	36	343	938	1447	2.17
DEBW522AA000302c6	4.878.878	92.137	3515774.98	5405722.94	LOD2	1963	MediumRefurbishment	1010	residential	98.5	none	0	RH	46.8	54.6	0	124.2	219.4	62.8	354.6	FALSE	307.8	9.7	5.17	3	2.9	1	5	HEATED	NOT_HEATED	1	0.494	98.5	0.49	15,8	46	6092	1110	792	479	91	3	0	0	0	12	236	716	1094	2.47
DEBW522AA0003014e	4.878.861	921.308	3515729.22	5405703.73	LOD2	1989	MediumRefurbishment	1010	residential	89.5	none	0	RH	41.8	51.7	0	125.1	231.9	53.5	321.6	FALSE	279.8	9.4	5.99	3	2.8	1	3	HEATED	NOT_HEATED	1	0.488	89.5	0.47000000000000003	15,8	43.8	5343	1001	679	376	57	1	0	0	0	7	188	634	983	1.8
DEBW522AA000300bf	4.879.132	920.985	3515491.53	5406004.91	LOD2	1948	MediumRefurbishment	1010	residential	551.2	none	0	MFH	198.5	370.4	0	693	122.7	307	1853.2	FALSE	1722.5	11.9	6.8	4	2.8	7	13	HEATED	NOT_HEATED	0.7000000000000001	0.492	551.2	0.48	15,8	44.6	33341	6124	4236	2539	501	17	0	0	0	62	1258	3867	6006	15.4
DEBW522AA000300c0	4.879.131	920.963	3515475.32	5406004	LOD2	1953	MediumRefurbishment	2463	non-heated	81.3	none	0	EFH	87.8	83.2	0	304.4	0	87.8	169.8	FALSE	169.8	1.9	19.300.000.000.000.000	1	1.9	0	0	NO_ROOM	NO_ROOM	0	1.524	81.3	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26
DEBW522AA0002fdf2	4.878.801	921.034	35.155.279.999.999.900	5405636.72	LOD2	1929	MediumRefurbishment	1010	residential	147.1	none	0	MFH	56.6	86.8	0	171.6	245.7	98	559.2	FALSE	502.5	13	6.7	4	3	2	5	HEATED	NOT_HEATED	1	0.457	147.1	0.48	15,8	50	9681	1759	1266	810	185	7	0	0	0	27	423	1155	1719	3.32
DEBW522AA0002fb31	4.878.809	919.584	3514462.81	5405642.96	LOD2	1956	MediumRefurbishment	1010	residential	978.3	none	0	GMH	207.7	657.7	0	980.7	263.1	241.6	3211.1	FALSE	3057.2	17.2	13	6	2.8	16	25	HEATED	NOT_HEATED	0.7000000000000001	0.356	978.3	0.48	15,8	34.5	49245	8440	5883	3564	673	18	0	0	0	63	1616	5195	8297	12.92
DEBW522AA0002fb32	4.878.817	919.577	3514457.64	5405651.15	LOD2	1956	MediumRefurbishment	2463	non-heated	41.2	none	0	RH	50.4	51.7	0	155.7	67.6	50.4	135.4	FALSE	128.7	2.7	2.68	1	2.6	0	0	NO_ROOM	NOT_HEATED	0.1	1.145	41.2	0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17
DEBW522AA0002f89c	4.878.869	921.229	3515671.58	5405713.1	LOD2	1926	MediumRefurbishment	1010	residential	88.1	none	0	RH	41.7	49.8	0	111.2	215.2	52.8	316.9	FALSE	275.3	9.3	5.94	3	2.8	1	3	HEATED	NOT_HEATED	1	0.486	88.1	0.49	15,8	46.8	5519	1032	712	414	72	2	0	0	0	9	211	661	1010	1.8
DEBW522AA0002f76f	4.879.138	920.344	3515020.3	5406009.97	LOD2	1977	MediumRefurbishment	1010	residential	754.1	none	0	MFH	178.7	360.7	0	576.1	477.1	211.8	2495.2	FALSE	2356.6	15.8	12.12	6	2.5	9	15	HEATED	NOT_HEATED	0.8	0.311	754.1	0.47000000000000003	15,8	35.2	38484	6502	4648	2900	542	11	0	0	0	54	1388	4176	6319	10.13
DEBW522AA0002f657	487.887	921.153	3515615.53	5405713.67	LOD2	1975	MediumRefurbishment	1010	residential	132.3	none	0	MFH	48.9	131.5	0	240.7	165.4	67.3	462.4	FALSE	413.5	11.3	7.64	4	2.6	2	5	HEATED	NOT_HEATED	1	0.5700000000000001	132.3	0.48	15,8	56.9	9631	1796	1288	835	199	8	0	0	0	33	442	1186	1748	3.51
DEBW522AA0002f658	4.878.867	921.128	3515596.78	5405710.79	LOD2	1957	MediumRefurbishment	2463	non-heated	23.5	none	0	EFH	25.9	49.1	0	176.3	0	25.9	74	FALSE	62.4	2.8	2.85	1	2.4	0	0	NO_ROOM	NOT_HEATED	0.4	1.487	23.5	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA0002f5c2	4.879.159	920.338	3515016.08	5406033.66	LOD2	1987	MediumRefurbishment	1123	residential	397.3	retail	87.2	GMH	109	256.4	0	387.3	425.9	128.6	1606.7	FALSE	1514.1	16.6	12.91	6	2.6	8	8	HEATED	NOT_HEATED	0.8	0.318	484.5	0.44	26,1	35.2	29732	4161	2990	1893	388	10	0	0	0	42	893	2660	4034	55.600.000.000.000.000
DEBW522AA0002f5c3	4.879.156	920.307	3514992.91	5406030.03	LOD2	1987	MediumRefurbishment	2463	non-heated	39.5	none	0	RH	47.7	55.7	0	185.2	54.8	47.7	171.1	FALSE	123.4	3.6	3.58	1	2.6	0	0	NO_ROOM	NOT_HEATED	1	1.01	39.5	0.41000000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17
DEBW522AA0002f552	4.879.397	920.025	3514784.91	5406297.09	LOD2	1990	MediumRefurbishment	2120	industry	317.8	none	0	RH	198.6	207.4	0	472.1	233.8	198.6	1187.9	FALSE	993.1	6	5.98	2	2.5	0	0	NO_ROOM	NOT_HEATED	1	0.543	317.8	0.4	32,9	12	14261	1272	681	204	10	0	0	0	0	0	22	427	1202	8.69
DEBW522AA0002f4d0	4.879.063	919.921	3514709.56	5405925.46	LOD2	2005	MediumRefurbishment	1010	residential	314.6	none	0	RH	141	253	0	472	352.2	154.3	1225.4	FALSE	1084.4	10.1	7.2	3	3	4	5	HEATED	NOT_HEATED	1	0.47500000000000003	314.6	0.47000000000000003	15,8	47.8	20016	3678	2620	1592	314	11	0	0	0	40	796	2367	3614	9.27
DEBW522AA0002f4d1	487.905	919.906	3514698.95	5405911.42	LOD2	2005	MediumRefurbishment	1010	residential	1615	none	0	GMH	359.2	1070.2	0	1564.2	69.6	410.6	5406	FALSE	5046.8	19.5	5.09	7	2.6	26	46	HEATED	NOT_HEATED	1	0.356	1615	0.44	15,8	33.9	80375	13623	9607	5853	1073	25	0	0	0	99	2688	8515	13311	13.12
DEBW522AA0002f46d	4.879.167	920.254	3514953.95	5406041.69	LOD2	1955	MediumRefurbishment	1010	residential	710.1	none	0	HH	114.4	701.6	0	925.5	120.4	189.7	2287.9	FALSE	2218.9	23.1	17.69	9	2.5	13	16	HEATED	NOT_HEATED	0.6000000000000001	0.45	710.1	0.54	15,8	44.8	43035	7985	5483	3224	593	21	0	0	0	73	1576	4988	7845	5.75
DEBW522AA0002f378	4.879.071	920.522	3515150.95	5405935.56	LOD2	1963	MediumRefurbishment	1010	residential	680.1	none	0	MFH	221.9	480.8	0	830.5	0	368.3	2347.3	FALSE	2125.4	14.1	7	5	2.6	8	19	HEATED	NOT_HEATED	1	0.481	680.1	0.49	15,8	46.3	42269	7768	5402	3308	693	26	0	0	0	88	1634	4937	7640	18.61
DEBW522AA0002f098	4.878.912	919.915	3514705.44	5405757.64	LOD2	1932	MediumRefurbishment	1010	residential	1048.6	none	0	GMH	187.9	634	0	846.3	387.5	278.5	3281.9	FALSE	3276.9	20.3	13.72	7	2.9	17	26	HEATED	NOT_HEATED	0	0.336	1048.6	0.59	15,8	42.4	61068	10403	7664	5218	1408	55	0	0	0	180	2588	6836	10104	11.54
DEBW522AA0002f099	4.878.901	919.916	3514706.37	5405745.28	LOD2	1954	MediumRefurbishment	1123	residential	350.5	retail	75.8	MFH	94.7	426.6	0	599.7	145.5	94.7	1180.1	FALSE	1180.1	12.5	12.46	5	2.5	5	13	NO_ROOM	NO_ROOM	0	0.522	426.2	0.45	26	38.1	27342	4079	2780	1712	392	18	0	0	0	43	759	2451	4027	4.34
DEBW522AA0002f094	4.878.834	920.064	3514815.59	5405671.61	LOD2	1984	MediumRefurbishment	1010	residential	1360.4	none	0	GMH	233.7	822.5	0	1151.9	344	296.3	4484.8	FALSE	4251.1	22	16.29	8	2.6	22	32	HEATED	NOT_HEATED	1	0.313	1360.4	0.45	15,8	30.8	63447	10474	7354	4510	837	19	0	0	0	66	1963	6426	10252	14.77
DEBW522AA0002f096	4.878.822	920.073	3514821.81	5405658.66	LOD2	1957	MediumRefurbishment	2463	non-heated	32.7	none	0	EFH	35.3	33.5	0	128.9	16.7	35.3	55.5	FALSE	55.5	1.6	15.899.999.999.999.900	1	1.6	0	0	NO_ROOM	NO_ROOM	0	1.875	32.7	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA0002ef3c	4.879.561	92.093	3515449.34	5406481.23	LOD2	1960	MediumRefurbishment	1010	residential	155.1	none	0	RH	66.1	145.6	0	274	116.3	104.1	538.8	FALSE	484.8	10.8	5.46	4	2.5	2	5	HEATED	NOT_HEATED	0.8	0.619	155.1	0.52	15,8	57.3	11343	2172	1516	941	233	13	0	0	0	31	455	1372	2154	4.9
DEBW522AA0002ee9f	4.879.427	920.291	3514980.34	5406331.48	LOD2	2010	MediumRefurbishment	1123	residential	1006.9	retail	203.9	GMH	254.8	614.4	0	891.7	477.8	293.3	4038.4	FALSE	3783.6	17.4	14.28	6	2.7	19	28	HEATED	NOT_HEATED	1	0.299	1210.7	0.44	25,5	32.9	70687	9688	7057	4478	906	21	0	0	0	90	2059	6170	9386	14.7
